,playerID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameNote,nameGiven,nameNick,weight,height,bats,throws,debut,finalGame,college
8230,lezcasi01,,,1953,11,28,P.R.,,Arecibo,,,,,,,Sixto,Lezcano,,Sixto Joaquin (Curras),,165,70,R,R,9/10/1974,9/29/1985,
8231,libbyst01,,,1853,12,8,USA,ME,Scarborough,1935,3,31,USA,CT,Milford,Steve,Libby,,Stephen Augustus,,168,73,,,5/10/1879,5/10/1879,
8232,libkeal01,,,1918,9,12,USA,WA,Tacoma,2003,3,7,USA,WA,Wenatchee,Al,Libke,,Albert Walter,,215,76,L,R,4/19/1945,9/29/1946,
8233,librafr01,,,1948,5,6,P.R.,,Mayaguez,,,,,,,Frankie,Libran,,Francisco (Rosas),,168,72,R,R,9/3/1969,9/28/1969,
8234,lickejo01,,,1960,4,4,USA,PA,Pittsburgh,,,,,,,John,Lickert,,John Wilbur,,175,71,R,R,9/19/1981,9/19/1981,
8235,liddeda01,,,1966,6,15,USA,CA,Los Angeles,,,,,,,Dave,Liddell,,David Alexander,,190,72,R,R,6/3/1990,6/3/1990,
8236,liddldo01,,,1925,5,25,USA,IL,Mount Carmel,,6,5,USA,IL,Mount Carmel,Don,Liddle,,Donald Eugene,,165,70,L,L,4/17/1953,9/19/1956,
8237,lidleco01,,,1972,3,22,USA,CA,Hollywood,2006,10,11,USA,NY,New York,Cory,Lidle,,Cory Fulton,,175,71,R,R,5/8/1997,10/1/2006,
8238,liebedu01,,,1910,2,1,USA,CA,Alameda,1961,12,31,USA,CA,Sawtelle,Dutch,Lieber,,Charles Edwin,,180,72,R,R,4/18/1935,4/26/1936,
8239,liebejo01,,,1970,4,2,USA,IA,Council Bluffs,,,,,,,Jon,Lieber,,Jonathan Ray,,220,75,L,R,5/15/1994,9/5/2008,South Alabama
8240,liebemi01,,,1972,1,18,USA,CA,Glendale,,,,,,,Mike,Lieberthal,,Michael Scott,Lieby,170,72,R,R,6/30/1994,9/22/2007,
8241,liebhgl01,,,1883,3,10,USA,IN,Milton,1956,7,13,USA,OH,Cleveland,Glenn,Liebhardt,,Glenn John,,175,70,R,R,10/2/1906,8/5/1909,
8242,liebhgl02,,,1910,7,31,USA,OH,Cleveland,1992,3,14,USA,NC,Winston-Salem,Glenn,Liebhardt,,Glenn Ignatius,Sandy,170,70,R,R,4/22/1930,8/9/1938,
8243,liefeje01,,,1974,8,17,USA,CA,Fontana,,,,,,,Jeff,Liefer,,,,195,75,L,R,4/7/1999,9/30/2005,
8244,liesefr01,,,1885,10,7,USA,WI,,1967,6,30,USA,CA,Los Angeles,Fred,Liese,,Frederick Richard,,150,68,L,L,4/14/1910,4/26/1910,
8245,ligteke01,,,1971,5,11,USA,SD,Rapid City,,,,,,,Kerry,Ligtenberg,,Kerry Dale,,185,74,R,R,8/12/1997,5/29/2005,
8246,lillabi01,,,1918,1,10,USA,CA,Goleta,,,,,,,Bill,Lillard,,William Beverly,,170,70,R,R,9/11/1939,9/24/1940,
8247,lillage01,,,1913,11,12,USA,CA,Santa Barbara,1991,4,12,USA,CA,Goleta,Gene,Lillard,,Robert Eugene,,178,70,R,R,5/8/1936,5/20/1940,
8248,lilliji01,,,1861,7,27,USA,CT,New Haven,1890,11,9,USA,MO,Kansas City,Jim,Lillie,,James J.,Grasshopper,,,R,,5/17/1883,10/11/1886,
8249,lillide01,,,1966,2,20,USA,FL,Winter Park,,,,,,,Derek,Lilliquist,,Derek Jansen,,200,72,L,L,4/13/1989,9/6/1996,Georgia
8250,lillibo01,lillibo01m,,1930,6,2,USA,CA,Altadena,,,,,,,Bob,Lillis,,Robert Perry,,160,71,R,R,8/17/1958,9/17/1967,
8251,lillyte01,,,1976,1,4,USA,CA,Torrance,,,,,,,Ted,Lilly,,Theodore Roosevelt,,195,73,L,L,5/14/1999,,
8252,limajo01,,,1972,9,30,D.R.,,Santiago,,,,,,,Jose,Lima,born Jose Desiderio Rodriguez (Lima),Jose Desiderio Rodriguez,Lima Time,170,74,R,R,4/20/1994,7/7/2006,
8253,limmelo01,,,1925,3,10,USA,NY,New York,2007,4,1,USA,FL,Boca Raton,Lou,Limmer,,Louis,,190,74,L,L,4/22/1951,9/26/1954,
8254,linarru01,,,1951,2,28,D.R.,,San Pedro de Macoris,1998,5,16,D.R.,,Santo Domingo,Rufino,Linares,born Rufino De La Cruz (Linares),Rufino,,170,72,R,R,4/10/1981,10/6/1985,
8255,lincoez01,,,1868,11,17,USA,MA,Raynham,1951,5,7,USA,MA,Taunton,Ezra,Lincoln,,Ezra Perry,,160,71,L,L,5/2/1890,8/12/1890,
8256,lincomi01,,,1975,4,10,USA,CA,Carmichael,,,,,,,Mike,Lincoln,,,,210,74,R,R,4/7/1999,,
8257,lindca01,,,1903,9,19,USA,LA,New Orleans,2001,9,3,USA,PA,Blossburg,Carl,Lind,,Henry Carl,Hooks,160,72,R,R,9/14/1927,6/28/1930,
8258,lindja01,,,1946,6,8,USA,CO,Denver,,,,,,,Jack,Lind,,Jackson Hugh,,170,72,B,R,9/10/1974,9/22/1975,
8259,lindjo01,,,1964,5,1,P.R.,,Toa Baja,,,,,,,Jose,Lind,,Jose (Salgado),Chico,155,71,R,R,8/28/1987,8/29/1995,
8260,lindavi01,,,1877,10,28,USA,IA,Charles City,1927,2,13,USA,IA,Charles City,Vive,Lindaman,,Vivan Alexander,,200,73,R,R,4/14/1906,7/7/1909,
8261,lindbem01,,,1935,8,27,USA,IL,Kewanee,,,,,,,Em,Lindbeck,,Emerit Desmond,,185,72,L,R,4/22/1960,5/1/1960,
8262,lindbpa01,,,1941,8,9,USA,KS,Chanute,2006,1,1,USA,TX,Arlington,Paul,Lindblad,,Paul Aaron,,185,73,L,L,9/15/1965,10/1/1978,
8263,lindely01,,,1920,9,30,USA,WI,Rolling Prairie,1995,10,24,USA,WI,Beaver Dam,Lyman,Linde,,Lyman Gilbert,,185,71,R,R,9/11/1947,5/9/1948,
8264,lindejo01,,,1916,8,30,USA,CO,Greeley,1985,8,27,USA,CA,Newport Beach,Johnny,Lindell,,John Harlan,,217,76,R,R,4/18/1941,5/9/1954,
8265,lindeji01,,,1962,1,10,USA,IL,Evanston,,,,,,,Jim,Lindeman,,James William,,200,73,R,R,9/3/1986,8/11/1994,Bradley
8266,lindebo01,,,1881,6,5,USA,PA,Philadelphia,1951,12,19,USA,PA,Williamsport,Bob,Lindemann,,John Frederick Mann,,175,72,B,R,8/28/1901,8/31/1901,
8267,lindeer01,,,1883,6,10,USA,NY,New York,1951,12,27,USA,NY,Brooklyn,Ernie,Lindemann,,Ernest Theodore,,182,70,R,R,6/28/1907,6/28/1907,
8268,lindewa01,,,1924,3,27,USA,IL,Chicago,,,,,,,Walt,Linden,,Walter Charles,,190,73,R,R,4/30/1950,5/8/1950,
8269,lindqca01,,,1919,5,9,USA,PA,Morris Run,2001,9,3,USA,PA,Blossburg,Carl,Lindquist,,Carl Emil,,185,74,R,R,9/27/1943,6/4/1944,
8270,lindsbi01,,,1881,2,24,USA,NC,Madison,1963,7,14,USA,NC,Greensboro,Bill,Lindsay,,William Gibbons,,165,70,L,R,6/21/1911,7/23/1911,
8271,lindsch01,,,1878,7,24,USA,PA,Moon Township,1941,1,25,USA,OH,Cleveland,Chris,Lindsay,,Christian Haller,PinkyThe Crab,190,72,R,R,7/6/1905,10/7/1906,
8272,lindsbi02,,,1960,4,12,USA,NY,Staten Island,,,,,,,Bill,Lindsey,,William Donald,,195,75,R,R,7/18/1987,8/18/1987,Broward JC
8273,lindsdo01,,,1967,9,22,USA,TX,Austin,,,,,,,Doug,Lindsey,,Michael Douglas,,200,74,R,R,10/6/1991,10/2/1993,Seminole JC
8274,lindsji01,,,1898,1,24,USA,LA,Greensburg,1963,10,25,USA,LA,Jackson,Jim,Lindsey,,James Kendrick,,175,73,R,R,5/1/1922,9/27/1937,
8275,lindsro01,,,1976,1,28,USA,AL,Opelika,,,,,,,Rod,Lindsey,,,,175,68,R,R,,,Houston Baptist
8276,lindsax01,,,1895,8,26,Sweden,,Gustavsberg,1940,6,24,USA,NC,Asheville,Axel,Lindstrom,,Axel Olaf,,180,70,R,R,10/3/1916,10/3/1916,
8277,lindsch02,,,1936,9,7,USA,IL,Chicago,,,,,,,Chuck,Lindstrom,,Charles William,,175,71,R,R,9/28/1958,9/28/1958,
8278,lindsfr01,,lindsfr01h,1905,11,21,USA,IL,Chicago,1981,10,4,USA,IL,Chicago,Freddie,Lindstrom,born Frederick Anthony Lindstrom,Frederick Charles,,170,71,R,R,4/15/1924,5/15/1936,
8279,linebsc01,,,1976,8,4,USA,TX,Austin,,,,,,,Scott,Linebrink,,,,220,75,R,R,,,
8280,linesdi01,,,1938,8,17,CAN,PQ,Montreal,,,,,,,Dick,Lines,,Richard George,,175,73,R,L,4/16/1966,10/1/1967,
8281,linhaca01,,,1929,12,14,Czechoslovakia,,Zborov,,,,,,,Carl,Linhart,,Carl James,,184,71,L,R,8/2/1952,9/19/1952,
8282,liniaco01,,,1976,8,23,USA,CA,Encinitas,,,,,,,Cole,Liniak,,,,181,73,R,R,9/3/1999,,
8283,linkfr01,,,1886,3,11,USA,OH,Columbus,1939,5,22,USA,TX,Houston,Fred,Link,,Edward Theodore,Laddie,170,72,L,L,4/15/1910,8/25/1910,
8284,linkeed01,,,1911,11,9,USA,IL,Chicago,1988,6,21,USA,IL,Chicago,Ed,Linke,,Edward Karl,Babe,180,71,R,R,4/27/1933,9/4/1938,
8285,lintro01,,,1921,1,1,USA,AL,Birmingham,2006,4,3,USA,OR,Portland,Royce,Lint,,Royce James,,165,73,L,L,4/13/1954,8/29/1954,
8286,lintobo01,,,1902,4,18,USA,AR,Emerson,1980,4,3,USA,FL,Destin,Bob,Linton,,Claud Clarence,,185,72,L,R,4/26/1929,9/11/1929,
8287,lintodo01,,,1965,2,9,USA,CA,Santa Ana,,,,,,,Doug,Linton,,Douglas Warren,,185,73,R,R,8/3/1992,4/18/2003,Cal Irvine
8288,lintzla01,,,1949,10,10,USA,CA,Martinez,,,,,,,Larry,Lintz,,Larry,,150,69,B,R,7/16/1973,5/30/1978,
8289,linzph01,,,1939,6,4,USA,MD,Baltimore,,,,,,,Phil,Linz,,Philip Francis,,180,73,R,R,4/13/1962,9/29/1968,
8290,linzyfr01,,linzyfr01h,1940,9,15,USA,OK,Fort Gibson,,,,,,,Frank,Linzy,,Frank Alfred,,190,73,R,R,8/14/1963,9/2/1974,
8291,lipetan01,,,1930,7,6,USA,NY,Brooklyn,,,,,,,Angelo,Lipetri,,Michael Angelo,,180,73,R,R,4/25/1956,5/10/1958,
8292,liponjo01,liponjo01m,,1922,11,10,USA,OH,Martins Ferry,1998,8,17,USA,TX,Houston,Johnny,Lipon,,John Joseph,Skids,175,72,R,R,8/16/1942,4/25/1954,
8293,lippto01,,,1870,6,4,USA,MD,Baltimore,1932,5,30,USA,MD,Baltimore,Tom,Lipp,born Thomas Charles Lieb,Thomas Charles,,170,71,,,9/18/1897,9/18/1897,
8294,lipscni01,,,1911,2,24,USA,NC,Rutherfordton,1978,2,27,USA,NC,Huntersville,Nig,Lipscomb,,Gerard,,175,72,R,R,4/23/1937,9/20/1937,
8295,lipskbo01,,,1938,7,7,USA,PA,Scranton,,,,,,,Bob,Lipski,,Robert Peter,,180,73,L,R,4/28/1963,5/1/1963,
8296,lirafe01,,,1972,4,26,Venezuela,,Santa Teresa,,,,,,,Felipe,Lira,,Antonio Felipe,,170,72,R,R,4/27/1995,5/21/2001,
8297,liriane01,,,1964,6,3,D.R.,,Puerto Plata,,,,,,,Nelson,Liriano,,Nelson Arturo (Bonilla),,165,70,B,R,8/25/1987,5/13/1998,
8298,lisjo01,,,1946,8,15,USA,NJ,Somerville,,,,,,,Joe,Lis,,Joseph Anthony,,175,72,R,R,9/5/1970,5/8/1977,
8299,lisenho01,,,1898,9,23,USA,TN,Clarksville,1987,11,14,USA,TN,Clarksville,Hod,Lisenbee,,Horace Milton,,170,71,R,R,4/23/1927,9/7/1945,
8300,lisiri01,,,1956,3,17,CAN,NS,Halifax,,,,,,,Rick,Lisi,,Riccardo Patrick Emilio,,175,72,R,R,5/9/1981,5/29/1981,
8301,liskaad01,,,1906,7,10,USA,NE,Dwight,1998,11,30,USA,OR,Portland,Ad,Liska,,Adolph James,,160,71,R,R,4/17/1929,9/24/1933,
8302,listapa01,,,1967,9,12,USA,LA,Natchitoches,,,,,,,Pat,Listach,,Patrick Alan,,170,69,B,R,4/8/1992,6/29/1997,Arizona State
8303,listepe01,,,1881,7,21,USA,IL,Savanna,1947,3,27,USA,FL,St.Petersburg,Pete,Lister,,Morris Elmer,,190,72,R,R,9/14/1907,10/6/1907,
8304,littema01,,,1953,1,17,USA,MO,Cape Girardeau,,,,,,,Mark,Littell,,Mark Alan,Country,210,75,L,R,6/14/1973,6/24/1982,Tampa
8305,littlbr01,,,1959,10,8,USA,TX,Houston,,,,,,,Bryan,Little,,Richard Bryan,Twig,160,70,B,R,7/29/1982,10/5/1986,Texas A&M
8306,littlha01,,,1850,11,9,USA,MO,Pocahontas,1927,2,17,USA,IL,Bremen Township,Harry,Little,,Harry Alexander,,,,,R,7/16/1877,,
8307,littlja01,,,1891,3,12,USA,TX,Mart,1961,7,27,USA,TX,Dallas,Jack,Little,,William Arthur,,175,71,R,R,7/2/1912,7/2/1912,
8308,littlje01,,,1954,12,25,USA,OH,Fremont,,,,,,,Jeff,Little,,Donald Jeffrey,,220,78,R,L,9/6/1980,10/3/1982,
8309,littlma01,,,1972,7,11,USA,IL,Edwardsville,,,,,,,Mark,Little,,,,195,72,R,R,9/12/1998,7/20/2004,Miami (FL)
8310,littlsc01,,,1963,1,19,USA,IL,East St. Louis,,,,,,,Scott,Little,,Dennis Scott,,198,72,R,R,7/27/1989,8/6/1989,Missouri
8311,littldi01,,,1926,3,18,USA,MI,Detroit,1997,11,20,USA,MI,Detroit,Dick,Littlefield,,Richard Bernard,,180,72,L,L,7/7/1950,5/30/1958,
8312,littljo01,,,1954,1,5,USA,CA,Covina,,,,,,,John,Littlefield,,John Andrew,,200,74,R,R,6/8/1980,10/4/1981,Azusa Pacific
8313,littlca01,,,1901,10,6,USA,TX,Irene,1977,10,27,USA,MO,Kansas City,Carlisle,Littlejohn,,Charles Carlisle,,175,70,R,R,5/11/1927,6/23/1928,
8314,littlde01,,,1954,10,4,USA,CA,Santa Monica,,,,,,,Dennis,Littlejohn,,Dennis Gerald,,200,74,R,R,7/9/1978,10/5/1980,USC
8315,littlla01,,,1954,4,3,USA,NC,Charlotte,,,,,,,Larry,Littleton,,Larry Marvin,,185,73,R,R,4/12/1981,5/26/1981,Georgia
8316,littogr01,,,1964,7,13,USA,LA,New Orleans,,,,,,,Greg,Litton,,Jon Gregory,,175,72,R,R,5/2/1989,8/10/1994,Pensacola JC
8317,littrja01,,,1929,1,22,USA,KY,Louisville,,,,,,,Jack,Littrell,,Jack Napier,,179,72,R,R,4/19/1952,9/8/1957,
8318,litwhda01,,,1916,8,31,USA,PA,Ringtown,,,,,,,Danny,Litwhiler,,Daniel Webster,,198,70,R,R,4/25/1940,9/25/1951,
8319,livelbu01,,,1925,2,14,USA,AL,Birmingham,,,,,,,Buddy,Lively,,Everett Adrian,Red,200,72,R,R,4/17/1947,9/25/1949,
8320,livelja01,,,1885,5,29,USA,AL,Joppa,1967,12,5,USA,AL,Arab,Jack,Lively,,Henry Everett,,185,69,R,R,4/16/1911,10/6/1911,
8321,livenwe01,,,1910,7,18,USA,NC,Salisbury,1996,9,2,USA,NC,Winston-Salem,Wes,Livengood,,Wesley Amos,,172,74,R,R,5/30/1939,7/2/1939,
8322,livinmi01,,,1914,11,15,USA,SC,Newberry,1983,4,3,USA,TX,Houston,Mickey,Livingston,,Thompson Orville,,185,73,R,R,9/17/1938,9/20/1951,
8323,livinpa01,,,1880,1,14,USA,OH,Cleveland,1977,9,19,USA,OH,Cleveland,Paddy,Livingston,,Patrick Joseph,,197,68,R,R,9/2/1901,6/15/1917,
8324,livinja01,,,1880,1,1,Russia,,St. Petersburg,1949,3,22,USA,NY,Wassaic,Jake,Livingstone,,Jacob M.,,,,,,9/6/1901,9/9/1901,
8325,livinsc01,,,1965,7,15,USA,TX,Dallas,,,,,,,Scott,Livingstone,,Scott Louis,,190,72,L,R,7/19/1991,9/26/1998,Texas A&M
8326,lizotab01,,,1870,4,13,USA,ME,Lewiston,1926,12,4,USA,PA,Wilkes-Barre,Abel,Lizotte,,Abel,,174,68,,,9/17/1896,9/26/1896,
8327,llenawi01,,,1943,9,23,D.R.,,Santiago,,,,,,,Winston,Llenas,,Winston Enriquillo (Davila),,165,70,R,R,8/15/1968,9/14/1975,
8328,llewecl01,,,1895,8,1,USA,NC,Dobson,1969,11,27,USA,NC,Concord,Clem,Llewellyn,,Clement Manly,Lew,195,75,L,R,6/18/1922,6/18/1922,
8329,lloydgr01,,,1967,4,9,Australia,,Victoria,,,,,,,Graeme,Lloyd,,Graeme John,,225,80,L,L,4/11/1993,9/27/2003,
8330,,,lloydpo99h,1884,4,25,USA,FL,Palatka,1965,3,19,USA,NJ,Atlantic City,Pop,Lloyd,,John Henry,,180,71,L,R,,,
8331,loducpa01,,,1972,4,12,USA,NY,Brooklyn,,,,,,,Paul,Lo Duca,,Paul Anthony,,215,69,R,R,6/21/1998,9/27/2008,
8332,loaizes01,,,1971,12,31,Mexico,2,Tijuana,,,,,,,Esteban,Loaiza,,Esteban Antonio (Veyna),,190,76,R,R,4/29/1995,6/11/2008,
8333,loanmi01,,,1894,9,27,USA,PA,Philadelphia,1966,11,12,USA,PA,Springfield,Mike,Loan,,William Joseph,,185,71,R,R,9/18/1912,9/18/1912,
8334,loanebo01,,,1914,8,6,USA,CA,Berkeley,2002,12,11,USA,CA,Monterey,Bob,Loane,,Robert Kenneth,,190,72,R,R,7/29/1939,5/19/1940,
8335,loberfr01,,,1883,11,26,USA,PA,Williamsport,1932,5,29,USA,PA,Pittsburgh,Frank,Lobert,,Frank John,,180,72,R,R,6/6/1914,6/22/1914,
8336,loberha01,loberha01m,loberha01h,1881,10,18,USA,DE,Wilmington,1968,9,14,USA,PA,Philadelphia,Hans,Lobert,,John Bernard,Honus,170,69,R,R,9/21/1903,10/3/1917,
8337,lochhha01,,,1876,3,29,USA,CA,Stockton,1909,8,22,USA,CA,Stockton,Harry,Lochhead,,Robert Henry,,172,71,R,R,4/16/1899,5/15/1901,
8338,lockdo01,,,1936,7,27,USA,KS,Wichita,,,,,,,Don,Lock,,Don Wilson,,195,74,R,R,7/17/1962,10/1/1969,
8339,lockebo01,,lockebo01h,1934,3,3,USA,PA,Rowes Run,,,,,,,Bobby,Locke,,Lawrence Donald,,185,71,R,R,6/18/1959,9/29/1968,
8340,lockech01,,,1932,5,5,USA,MO,Malden,,,,,,,Chuck,Locke,,Charles Edward,,185,71,R,R,9/16/1955,9/23/1955,
8341,lockema01,,,1857,3,12,USA,OH,Ashland,1940,3,6,USA,OH,Ashland,Marshall,Locke,,Marshall Pinkney Wilder,,,,,,7/5/1884,7/20/1884,
8342,lockero01,,,1942,4,4,USA,RI,Wakefield,,,,,,,Ron,Locke,,Ronald Thomas,,168,71,R,L,4/23/1964,10/4/1964,
8343,lockebo02,,,1938,3,15,USA,IA,George,,,,,,,Bob,Locker,,Robert Awtry,,200,75,B,R,4/14/1965,6/20/1975,
8344,lockhke01,,,1964,11,10,USA,CA,Whittier,,,,,,,Keith,Lockhart,,Keith Virgil,,170,70,L,R,4/5/1994,9/27/2003,Oral Roberts
8345,locklge01,,,1949,7,19,USA,NC,Lumberton,,,,,,,Gene,Locklear,,Gene,,165,70,L,R,4/5/1973,10/2/1977,
8346,locklst01,,,1928,7,22,USA,WI,Appleton,,,,,,,Stu,Locklin,,Stuart Carlton,,190,73,L,L,6/23/1955,5/30/1956,
8347,lockmwh01,lockmwh01m,lockmwh01h,1926,7,25,USA,NC,Lowell,,,,,,,Whitey,Lockman,,Carroll Walter,,175,73,L,R,7/5/1945,6/24/1960,
8348,lockwmi01,,,1858,4,7,USA,OH,Solon,1897,10,9,USA,PA,Economy,Milo,Lockwood,,Milo Hathaway,,160,70,,,4/17/1884,5/26/1884,
8349,lockwsk01,,,1946,8,17,USA,MA,Boston,,,,,,,Skip,Lockwood,,Claude Edward (Jr.),,175,73,R,R,4/23/1965,9/10/1980,
8350,lodigda01,,,1916,6,6,USA,CA,San Francisco,,,,,,,Dario,Lodigiani,,Dario Antonio,Lodi,150,68,R,R,4/18/1938,8/18/1946,
8351,loeppge01,,,1901,9,11,USA,MI,Detroit,1967,9,4,USA,CA,Los Angeles,George,Loepp,,George Herbert,,170,71,R,R,8/29/1928,7/23/1930,
8352,loesbi01,,,1929,12,13,USA,NY,Long Island City,,,,,,,Billy,Loes,,William,,165,73,R,R,5/18/1950,9/14/1961,
8353,loeweca01,,,1973,9,24,USA,LA,Lafayette,,,,,,,Carlton,Loewer,,,,220,78,R,R,6/14/1998,6/7/2003,
8354,loftoja01,,,1974,3,6,USA,CA,Los Angeles,,,,,,,James,Lofton,,,,170,70,B,R,9/19/2001,10/5/2001,
8355,loftoke01,,loftoke01h,1967,5,31,USA,IN,East Chicago,,,,,,,Kenny,Lofton,,Kenneth,,180,72,L,L,9/14/1991,9/29/2007,Arizona
8356,loftudi01,,,1901,3,7,USA,MA,Concord,1972,1,21,USA,MA,Concord,Dick,Loftus,,Richard Joseph,,155,72,L,R,4/20/1924,9/14/1925,
8357,loftufr01,,,1898,3,10,USA,PA,Scranton,1980,10,27,USA,MA,Belchertown,Frank,Loftus,,Francis Patrick,,190,69,R,R,9/26/1926,9/26/1926,
8358,loftuto01,loftuto01m,,1856,11,15,USA,MO,St. Louis,1910,4,16,USA,IA,Dubuque,Tom,Loftus,,Thomas Joseph,,168,,R,,8/17/1877,5/13/1883,
8359,loganbo01,,,1910,2,10,USA,NE,Thompson,1978,5,20,USA,IN,Indianapolis,Bob,Logan,,Robert Dean,Lefty,170,70,R,L,4/18/1935,9/20/1945,
8360,loganjo01,,,1927,3,23,USA,NY,Endicott,,,,,,,Johnny,Logan,,John (Jr.),Yatcha,175,71,R,R,4/17/1951,9/27/1963,
8361,lohmape01,,,1864,10,21,USA,MN,Washington County,1928,11,21,USA,CA,Los Angeles,Pete,Lohman,,George F.,,,,R,R,5/11/1891,7/20/1891,
8362,lohrho01,,,1892,6,3,USA,PA,Philadelphia,1977,6,9,USA,PA,Philadelphia,Howard,Lohr,,Howard Sylvester,,165,72,R,R,6/17/1914,8/5/1916,
8363,lohrkja01,,,1924,2,25,USA,CA,Los Angeles,,,,,,,Jack,Lohrke,,Jack Wayne,Lucky,180,72,R,R,4/18/1947,6/10/1953,
8364,lohrmbi01,,,1913,5,22,USA,NY,Brooklyn,1999,8,13,USA,NY,Poughkeepsie,Bill,Lohrman,,William Le Roy,,185,73,R,R,6/19/1934,6/10/1944,
8365,lohseky01,,,1978,12,4,USA,CA,Chico,,,,,,,Kyle,Lohse,,,,210,74,R,R,6/22/2001,,Butte (CA) CC
8366,loisal01,,,1956,5,6,D.R.,,Hato Mayor,,,,,,,Alberto,Lois,born Alberto Louis (Pie),Alberto (Pie),,175,69,R,R,9/8/1978,9/29/1979,
8367,loiseri01,,,1972,1,12,USA,WI,Neenah,,,,,,,Rich,Loiselle,,Richard Frank,,225,77,R,R,9/7/1996,10/6/2001,Odessa (TX) JC
8368,lolicmi01,,lolicmi01h,1940,9,12,USA,OR,Portland,,,,,,,Mickey,Lolich,,Michael Stephen,,170,73,B,L,5/12/1963,9/23/1979,
8369,lolicro01,,,1946,9,19,USA,OR,Portland,,,,,,,Ron,Lolich,,Ronald John,,185,73,R,R,7/18/1971,9/28/1973,
8370,lollash01,,,1924,8,23,USA,AR,Durham,1977,9,24,USA,MO,Springfield,Sherm,Lollar,,John Sherman,,185,73,R,R,4/20/1946,9/7/1963,
8371,lollati01,,,1956,3,17,USA,MO,Poplar Bluff,,,,,,,Tim,Lollar,,William Timothy,,200,75,L,L,6/28/1980,10/5/1986,Arkansas
8372,lomando01,,,1958,5,9,USA,CA,Bakersfield,,,,,,,Doug,Loman,,Douglas Edward,,185,71,L,L,9/3/1984,5/11/1985,Bakersfield
8373,lomasst01,,,1977,8,29,USA,MA,Melrose,,,,,,,Steve,Lomasney,,,,185,72,R,R,10/3/1999,10/3/1999,
8374,lombage01,,,1975,9,14,USA,GA,Atlanta,,,,,,,George,Lombard,,,,208,72,L,R,9/4/1998,10/1/2006,
8375,lombaer01,,lombaer01h,1908,4,6,USA,CA,Oakland,1977,9,26,USA,CA,Santa Cruz,Ernie,Lombardi,,Ernesto Natali,SchnozzBocci,230,75,R,R,4/15/1931,9/17/1947,
8376,lombaph01,,,1963,2,20,USA,TX,Abilene,,,,,,,Phil,Lombardi,,Phillip Arden,,200,74,R,R,4/26/1986,10/1/1989,
8377,lombavi01,,,1922,9,20,USA,CA,Reedley,1997,12,7,USA,CA,Fresno,Vic,Lombardi,,Victor Alvin,,158,67,L,L,4/18/1945,9/24/1950,
8378,lombalo01,,,1928,11,18,USA,NJ,Carlstadt,2001,6,11,USA,SC,Fort Mill,Lou,Lombardo,,Louis,,210,74,L,L,9/22/1948,10/3/1948,
8379,lombast01,,,1960,4,26,USA,MA,Malden,,,,,,,Steve,Lombardozzi,,Stephen Paul,,175,72,R,R,7/12/1985,4/11/1990,Florida
8380,lomonke01,,,1971,11,20,USA,AR,Fort Smith,,,,,,,Kevin,Lomon,,Kevin Dale,,195,73,R,R,4/27/1995,9/28/1996,
8381,lonboji01,,lonboji01h,1942,4,16,USA,CA,Santa Maria,,,,,,,Jim,Lonborg,,James Reynold,,200,77,R,R,4/23/1965,6/10/1979,
8382,lonerwa01,,,1885,9,22,USA,MA,Boston,1958,1,23,USA,MA,Lexington,Walter,Lonergan,,Walter E.,,156,67,R,R,8/17/1911,9/22/1911,
8383,long01,,,,,,,,,,,,,,,,Long,,,,,,,,8/29/1888,8/29/1888,
8384,longbi01,,,1960,2,29,USA,OH,Cincinnati,,,,,,,Bill,Long,,William Douglas,,185,72,R,R,7/21/1985,4/14/1991,Miami (FL)
8385,longbo01,,,1954,11,11,USA,TN,Jasper,,,,,,,Bob,Long,,Robert Earl,,178,75,R,R,9/2/1981,10/2/1985,Shorter
8386,longda02,,,1926,2,6,USA,MO,Springfield,1991,1,27,USA,FL,Palm Coast,Dale,Long,,Richard Dale,,205,76,L,L,4/21/1951,7/18/1963,
8387,longda01,,,1867,8,27,USA,MA,Boston,1929,4,30,USA,CA,Sausalito,Dan,Long,,Daniel W.,,,,,,8/27/1890,10/15/1890,
8388,longhe01,,longhe01h,1866,4,13,USA,IL,Chicago,1909,9,17,USA,CO,Denver,Herman,Long,,Herman C.,GermanyFlying Dutchman,160,68,L,R,4/17/1889,7/13/1904,
8389,longje01,,,1941,10,9,USA,KY,Covington,,,,,,,Jeoff,Long,,Jeoffrey Keith,,200,73,R,R,7/31/1963,9/23/1964,
8390,longji01,,,1862,11,15,USA,KY,Louisville,1932,12,12,USA,KY,Louisville,Jim,Long,,James M.,,160,70,,,8/9/1891,8/30/1893,
8391,longji02,,,1898,6,29,USA,IA,Fort Dodge,1970,9,14,USA,IA,Ft.Dodge,Jimmie,Long,,James Albert,,160,71,R,R,9/12/1922,9/30/1922,
8392,longjo01,,,1970,7,15,USA,OH,Sidney,,,,,,,Joey,Long,,Joey J.,,220,74,R,L,4/25/1997,5/24/1997,Kent
8393,longle01,,,1888,7,12,USA,NJ,Summit,1958,10,21,USA,AL,Birmingham,Lep,Long,,Lester,,153,70,R,R,6/29/1911,7/17/1911,
